2025-12-08 10:47:18,420 INFO     PLC controller S7Control01 Inited
2025-12-08 11:48:36,183 INFO     Get PLC result: [True, False, False, False, False, False, True, True]
2025-12-08 11:48:36,185 INFO     Start one around verification.
2025-12-08 11:48:46,199 INFO     Random generate input: [False, False, True, False, True, True, True, False]
2025-12-08 11:48:46,199 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:48:48,259 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:48:48,260 INFO     Start one around verification.
2025-12-08 11:48:58,271 INFO     Random generate input: [False, True, False, True, False, False, False, False]
2025-12-08 11:48:58,271 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:49:00,326 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:49:00,329 INFO     Start one around verification.
2025-12-08 11:49:10,335 INFO     Random generate input: [True, False, False, False, False, True, True, True]
2025-12-08 11:49:10,337 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:49:12,386 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:49:12,387 INFO     Start one around verification.
2025-12-08 11:49:22,392 INFO     Random generate input: [False, False, False, False, True, True, True, False]
2025-12-08 11:49:22,393 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:49:24,431 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:49:24,432 INFO     Start one around verification.
2025-12-08 11:49:34,437 INFO     Random generate input: [True, True, True, True, False, True, True, True]
2025-12-08 11:49:34,438 INFO     Expected output: [True, False, False, True, False, False, True, True]
2025-12-08 11:49:36,491 INFO     Get PLC result: [True, False, False, True, False, False, True, True]
2025-12-08 11:49:36,493 INFO     Start one around verification.
2025-12-08 11:49:46,502 INFO     Random generate input: [False, True, False, True, False, True, True, False]
2025-12-08 11:49:46,502 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:49:48,551 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:49:48,553 INFO     Start one around verification.
2025-12-08 11:49:58,553 INFO     Random generate input: [False, True, False, False, True, True, True, False]
2025-12-08 11:49:58,554 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 11:50:00,606 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 11:50:00,607 INFO     Start one around verification.
2025-12-08 11:50:10,617 INFO     Random generate input: [False, False, False, False, False, False, True, True]
2025-12-08 11:50:10,617 INFO     Expected output: [False, True, False, True, True, True, False, False]
2025-12-08 11:50:12,666 INFO     Get PLC result: [False, True, False, True, True, True, False, False]
2025-12-08 11:50:12,666 INFO     Start one around verification.
2025-12-08 11:50:22,668 INFO     Random generate input: [False, False, True, True, False, False, False, False]
2025-12-08 11:50:22,668 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:50:24,716 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:50:24,716 INFO     Start one around verification.
2025-12-08 11:50:34,732 INFO     Random generate input: [False, False, True, False, True, True, True, True]
2025-12-08 11:50:34,732 INFO     Expected output: [False, True, False, True, False, True, False, True]
2025-12-08 11:50:36,785 INFO     Get PLC result: [False, True, False, True, False, True, False, True]
2025-12-08 11:50:36,785 INFO     Start one around verification.
2025-12-08 11:50:46,798 INFO     Random generate input: [True, False, True, False, False, False, False, False]
2025-12-08 11:50:46,798 INFO     Expected output: [False, True, False, False, True, False, True, False]
2025-12-08 11:50:48,835 INFO     Get PLC result: [False, True, False, False, True, False, True, False]
2025-12-08 11:50:48,836 INFO     Start one around verification.
2025-12-08 11:50:58,842 INFO     Random generate input: [False, False, False, False, True, False, True, False]
2025-12-08 11:50:58,842 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-08 11:51:00,896 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-08 11:51:00,896 INFO     Start one around verification.
2025-12-08 11:51:10,912 INFO     Random generate input: [True, True, True, True, True, False, True, True]
2025-12-08 11:51:10,912 INFO     Expected output: [True, False, True, True, False, False, True, False]
2025-12-08 11:51:12,965 INFO     Get PLC result: [True, False, True, True, False, False, True, False]
2025-12-08 11:51:12,965 INFO     Start one around verification.
2025-12-08 11:51:22,974 INFO     Random generate input: [True, False, False, True, True, False, False, False]
2025-12-08 11:51:22,974 INFO     Expected output: [False, True, False, False, False, False, True, False]
2025-12-08 11:51:25,016 INFO     Get PLC result: [False, True, False, False, False, False, True, False]
2025-12-08 11:51:25,018 INFO     Start one around verification.
2025-12-08 11:51:35,020 INFO     Random generate input: [True, True, False, False, True, True, True, False]
2025-12-08 11:51:35,020 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:51:37,073 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:51:37,075 INFO     Start one around verification.
2025-12-08 11:51:47,085 INFO     Random generate input: [False, True, True, True, True, False, False, False]
2025-12-08 11:51:47,086 INFO     Expected output: [False, False, True, True, False, False, True, False]
2025-12-08 11:51:49,135 INFO     Get PLC result: [False, False, True, True, False, False, True, False]
2025-12-08 11:51:49,135 INFO     Start one around verification.
2025-12-08 11:51:59,143 INFO     Random generate input: [True, True, True, False, False, True, True, True]
2025-12-08 11:51:59,144 INFO     Expected output: [True, False, False, True, False, False, False, True]
2025-12-08 11:52:01,197 INFO     Get PLC result: [True, False, False, True, False, False, False, True]
2025-12-08 11:52:01,199 INFO     Start one around verification.
2025-12-08 11:52:11,208 INFO     Random generate input: [False, True, False, True, True, False, True, False]
2025-12-08 11:52:11,209 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:52:13,258 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:52:13,259 INFO     Start one around verification.
2025-12-08 11:52:23,264 INFO     Random generate input: [False, False, True, True, True, True, False, True]
2025-12-08 11:52:23,264 INFO     Expected output: [False, True, True, True, False, False, True, True]
2025-12-08 11:52:25,314 INFO     Get PLC result: [False, True, True, True, False, False, True, True]
2025-12-08 11:52:25,314 INFO     Start one around verification.
2025-12-08 11:52:35,321 INFO     Random generate input: [True, True, True, False, False, False, True, True]
2025-12-08 11:52:35,322 INFO     Expected output: [True, False, False, True, True, False, False, False]
2025-12-08 11:52:37,371 INFO     Get PLC result: [True, False, False, True, True, False, False, False]
2025-12-08 11:52:37,372 INFO     Start one around verification.
2025-12-08 11:52:47,385 INFO     Random generate input: [False, False, True, False, False, False, False, False]
2025-12-08 11:52:47,386 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:52:49,437 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:52:49,437 INFO     Start one around verification.
2025-12-08 11:52:59,445 INFO     Random generate input: [False, True, True, False, True, True, True, True]
2025-12-08 11:52:59,446 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-08 11:53:01,482 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-08 11:53:01,483 INFO     Start one around verification.
2025-12-08 11:53:11,494 INFO     Random generate input: [True, True, True, False, True, False, False, True]
2025-12-08 11:53:11,494 INFO     Expected output: [True, False, False, False, False, False, False, False]
2025-12-08 11:53:13,547 INFO     Get PLC result: [True, False, False, False, False, False, False, False]
2025-12-08 11:53:13,548 INFO     Start one around verification.
2025-12-08 11:53:23,555 INFO     Random generate input: [False, False, False, False, True, True, True, True]
2025-12-08 11:53:23,556 INFO     Expected output: [False, True, False, True, False, True, False, True]
2025-12-08 11:53:25,609 INFO     Get PLC result: [False, True, False, True, False, True, False, True]
2025-12-08 11:53:25,609 INFO     Start one around verification.
2025-12-08 11:53:35,618 INFO     Random generate input: [False, True, False, True, True, False, True, False]
2025-12-08 11:53:35,618 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:53:37,666 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:53:37,666 INFO     Start one around verification.
2025-12-08 11:53:47,668 INFO     Random generate input: [True, False, True, False, False, False, False, True]
2025-12-08 11:53:47,668 INFO     Expected output: [True, True, False, False, True, False, False, False]
2025-12-08 11:53:49,706 INFO     Get PLC result: [True, True, False, False, True, False, False, False]
2025-12-08 11:53:49,706 INFO     Start one around verification.
2025-12-08 11:53:59,707 INFO     Random generate input: [True, False, True, False, False, False, False, False]
2025-12-08 11:53:59,707 INFO     Expected output: [False, True, False, False, True, False, True, False]
2025-12-08 11:54:01,753 INFO     Get PLC result: [False, True, False, False, True, False, True, False]
2025-12-08 11:54:01,753 INFO     Start one around verification.
2025-12-08 11:54:11,770 INFO     Random generate input: [False, True, True, False, True, True, True, True]
2025-12-08 11:54:11,771 INFO     Expected output: [False, False, False, True, False, True, False, True]
2025-12-08 11:54:13,826 INFO     Get PLC result: [False, False, False, True, False, True, False, True]
2025-12-08 11:54:13,827 INFO     Start one around verification.
2025-12-08 11:54:23,842 INFO     Random generate input: [False, False, False, True, False, False, False, False]
2025-12-08 11:54:23,842 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:54:25,896 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:54:25,896 INFO     Start one around verification.
2025-12-08 11:54:35,903 INFO     Random generate input: [False, True, False, True, True, False, False, False]
2025-12-08 11:54:35,905 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-08 11:54:37,942 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-08 11:54:37,943 INFO     Start one around verification.
2025-12-08 11:54:47,955 INFO     Random generate input: [False, True, False, False, True, False, True, False]
2025-12-08 11:54:47,955 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 11:54:50,011 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 11:54:50,011 INFO     Start one around verification.
2025-12-08 11:55:00,018 INFO     Random generate input: [False, False, False, False, True, True, False, True]
2025-12-08 11:55:00,018 INFO     Expected output: [False, True, False, True, False, False, False, True]
2025-12-08 11:55:02,075 INFO     Get PLC result: [False, True, False, True, False, False, False, True]
2025-12-08 11:55:02,077 INFO     Start one around verification.
2025-12-08 11:55:12,083 INFO     Random generate input: [False, False, False, False, True, True, False, False]
2025-12-08 11:55:12,084 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:55:14,138 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:55:14,139 INFO     Start one around verification.
2025-12-08 11:55:24,151 INFO     Random generate input: [False, True, False, False, True, False, True, True]
2025-12-08 11:55:24,151 INFO     Expected output: [False, False, False, True, False, True, False, False]
2025-12-08 11:55:26,204 INFO     Get PLC result: [False, False, False, True, False, True, False, False]
2025-12-08 11:55:26,205 INFO     Start one around verification.
2025-12-08 11:55:36,214 INFO     Random generate input: [True, False, False, False, True, True, False, False]
2025-12-08 11:55:36,215 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-08 11:55:38,266 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-08 11:55:38,268 INFO     Start one around verification.
2025-12-08 11:55:48,283 INFO     Random generate input: [True, False, True, True, False, False, False, True]
2025-12-08 11:55:48,284 INFO     Expected output: [True, True, False, False, True, False, True, False]
2025-12-08 11:55:50,329 INFO     Get PLC result: [True, True, False, False, True, False, True, False]
2025-12-08 11:55:50,329 INFO     Start one around verification.
2025-12-08 11:56:00,335 INFO     Random generate input: [False, False, True, True, False, False, False, True]
2025-12-08 11:56:00,336 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:56:02,379 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:56:02,380 INFO     Start one around verification.
2025-12-08 11:56:12,391 INFO     Random generate input: [True, True, True, False, True, False, False, False]
2025-12-08 11:56:12,392 INFO     Expected output: [False, False, False, False, False, False, True, False]
2025-12-08 11:56:14,444 INFO     Get PLC result: [False, False, False, False, False, False, True, False]
2025-12-08 11:56:14,445 INFO     Start one around verification.
2025-12-08 11:56:24,457 INFO     Random generate input: [False, True, True, False, True, False, True, True]
2025-12-08 11:56:24,457 INFO     Expected output: [False, False, False, True, False, True, False, False]
2025-12-08 11:56:26,504 INFO     Get PLC result: [False, False, False, True, False, True, False, False]
2025-12-08 11:56:26,506 INFO     Start one around verification.
2025-12-08 11:56:36,516 INFO     Random generate input: [True, False, False, True, False, False, True, False]
2025-12-08 11:56:36,516 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 11:56:38,573 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 11:56:38,574 INFO     Start one around verification.
2025-12-08 11:56:48,575 INFO     Random generate input: [False, False, True, True, True, True, False, True]
2025-12-08 11:56:48,575 INFO     Expected output: [False, True, True, True, False, False, True, True]
2025-12-08 11:56:50,628 INFO     Get PLC result: [False, True, True, True, False, False, True, True]
2025-12-08 11:56:50,628 INFO     Start one around verification.
2025-12-08 11:57:00,631 INFO     Random generate input: [True, False, True, True, True, True, False, False]
2025-12-08 11:57:00,631 INFO     Expected output: [False, True, True, False, False, False, True, True]
2025-12-08 11:57:02,683 INFO     Get PLC result: [False, True, True, False, False, False, True, True]
2025-12-08 11:57:02,684 INFO     Start one around verification.
2025-12-08 11:57:12,687 INFO     Random generate input: [True, True, False, False, False, True, False, True]
2025-12-08 11:57:12,687 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 11:57:14,747 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 11:57:14,748 INFO     Start one around verification.
2025-12-08 11:57:24,752 INFO     Random generate input: [False, True, True, False, True, True, False, False]
2025-12-08 11:57:24,752 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:57:26,804 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:57:26,805 INFO     Start one around verification.
2025-12-08 11:57:36,818 INFO     Random generate input: [True, True, True, False, True, True, True, False]
2025-12-08 11:57:36,818 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:57:38,861 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:57:38,863 INFO     Start one around verification.
2025-12-08 11:57:48,872 INFO     Random generate input: [False, True, True, True, False, False, False, True]
2025-12-08 11:57:48,872 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-08 11:57:50,921 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-08 11:57:50,922 INFO     Start one around verification.
2025-12-08 11:58:00,928 INFO     Random generate input: [True, False, False, True, False, True, False, False]
2025-12-08 11:58:00,929 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-08 11:58:02,981 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-08 11:58:02,983 INFO     Start one around verification.
2025-12-08 11:58:12,985 INFO     Random generate input: [True, True, True, True, True, True, True, False]
2025-12-08 11:58:12,985 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-08 11:58:15,042 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-08 11:58:15,043 INFO     Start one around verification.
2025-12-08 11:58:25,049 INFO     Random generate input: [False, True, True, True, False, False, True, True]
2025-12-08 11:58:25,050 INFO     Expected output: [False, False, False, True, True, True, True, False]
2025-12-08 11:58:27,100 INFO     Get PLC result: [False, False, False, True, True, True, True, False]
2025-12-08 11:58:27,102 INFO     Start one around verification.
2025-12-08 11:58:37,103 INFO     Random generate input: [True, False, False, False, True, True, True, True]
2025-12-08 11:58:37,104 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 11:58:39,157 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 11:58:39,159 INFO     Start one around verification.
2025-12-08 11:58:49,172 INFO     Random generate input: [False, False, False, False, False, True, True, False]
2025-12-08 11:58:49,172 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 11:58:51,221 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 11:58:51,224 INFO     Start one around verification.
2025-12-08 11:59:01,238 INFO     Random generate input: [False, False, True, False, False, True, False, False]
2025-12-08 11:59:01,239 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 11:59:03,291 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 11:59:03,292 INFO     Start one around verification.
2025-12-08 11:59:13,304 INFO     Random generate input: [False, True, False, True, True, True, False, True]
2025-12-08 11:59:13,305 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 11:59:15,355 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 11:59:15,357 INFO     Start one around verification.
2025-12-08 11:59:25,371 INFO     Random generate input: [True, True, True, True, True, False, True, True]
2025-12-08 11:59:25,371 INFO     Expected output: [True, False, True, True, False, False, True, False]
2025-12-08 11:59:27,426 INFO     Get PLC result: [True, False, True, True, False, False, True, False]
2025-12-08 11:59:27,427 INFO     Start one around verification.
2025-12-08 11:59:37,433 INFO     Random generate input: [True, False, True, False, True, False, False, True]
2025-12-08 11:59:37,433 INFO     Expected output: [True, True, False, False, False, False, False, False]
2025-12-08 11:59:39,483 INFO     Get PLC result: [True, True, False, False, False, False, False, False]
2025-12-08 11:59:39,483 INFO     Start one around verification.
2025-12-08 11:59:49,494 INFO     Random generate input: [True, False, True, True, True, True, False, True]
2025-12-08 11:59:49,495 INFO     Expected output: [True, True, True, False, False, False, True, True]
2025-12-08 11:59:51,537 INFO     Get PLC result: [True, True, True, False, False, False, True, True]
2025-12-08 11:59:51,537 INFO     Start one around verification.
2025-12-08 12:00:01,541 INFO     Random generate input: [False, True, True, False, True, False, False, False]
2025-12-08 12:00:01,541 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-08 12:00:03,581 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-08 12:00:03,583 INFO     Start one around verification.
2025-12-08 12:00:13,588 INFO     Random generate input: [False, True, True, False, True, True, False, True]
2025-12-08 12:00:13,588 INFO     Expected output: [False, False, False, True, False, False, False, True]
2025-12-08 12:00:15,641 INFO     Get PLC result: [False, False, False, True, False, False, False, True]
2025-12-08 12:00:15,641 INFO     Start one around verification.
2025-12-08 12:00:25,654 INFO     Random generate input: [True, True, True, True, True, False, False, False]
2025-12-08 12:00:25,654 INFO     Expected output: [False, False, True, False, False, False, True, False]
2025-12-08 12:00:27,709 INFO     Get PLC result: [False, False, True, False, False, False, True, False]
2025-12-08 12:00:27,709 INFO     Start one around verification.
2025-12-08 12:00:37,709 INFO     Random generate input: [True, False, False, False, False, False, True, False]
2025-12-08 12:00:37,709 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-08 12:00:39,757 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-08 12:00:39,757 INFO     Start one around verification.
2025-12-08 12:00:49,771 INFO     Random generate input: [False, True, True, True, True, True, False, False]
2025-12-08 12:00:49,771 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-08 12:00:51,825 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-08 12:00:51,826 INFO     Start one around verification.
2025-12-08 12:01:01,835 INFO     Random generate input: [False, False, True, False, False, False, True, False]
2025-12-08 12:01:01,835 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-08 12:01:03,878 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-08 12:01:03,878 INFO     Start one around verification.
2025-12-08 12:01:13,894 INFO     Random generate input: [True, False, True, True, False, True, False, True]
2025-12-08 12:01:13,894 INFO     Expected output: [True, True, False, False, False, False, True, True]
2025-12-08 12:01:15,947 INFO     Get PLC result: [True, True, False, False, False, False, True, True]
2025-12-08 12:01:15,948 INFO     Start one around verification.
2025-12-08 12:01:25,963 INFO     Random generate input: [False, True, True, True, False, False, True, False]
2025-12-08 12:01:25,963 INFO     Expected output: [False, False, False, True, True, True, True, False]
2025-12-08 12:01:28,016 INFO     Get PLC result: [False, False, False, True, True, True, True, False]
2025-12-08 12:01:28,017 INFO     Start one around verification.
2025-12-08 12:01:38,023 INFO     Random generate input: [True, True, True, False, True, True, False, True]
2025-12-08 12:01:38,023 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 12:01:40,078 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 12:01:40,079 INFO     Start one around verification.
2025-12-08 12:01:50,080 INFO     Random generate input: [True, False, True, True, True, False, False, False]
2025-12-08 12:01:50,080 INFO     Expected output: [False, True, True, False, False, False, True, False]
2025-12-08 12:01:52,126 INFO     Get PLC result: [False, True, True, False, False, False, True, False]
2025-12-08 12:01:52,127 INFO     Start one around verification.
2025-12-08 12:02:02,138 INFO     Random generate input: [False, True, True, True, False, True, False, False]
2025-12-08 12:02:02,140 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-08 12:02:04,193 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-08 12:02:04,194 INFO     Start one around verification.
2025-12-08 12:02:14,207 INFO     Random generate input: [True, True, False, True, True, True, False, False]
2025-12-08 12:02:14,207 INFO     Expected output: [False, False, False, False, False, False, True, True]
2025-12-08 12:02:16,265 INFO     Get PLC result: [False, False, False, False, False, False, True, True]
2025-12-08 12:02:16,266 INFO     Start one around verification.
2025-12-08 12:02:26,274 INFO     Random generate input: [True, True, False, True, True, True, False, True]
2025-12-08 12:02:26,274 INFO     Expected output: [True, False, False, False, False, False, True, True]
2025-12-08 12:02:28,327 INFO     Get PLC result: [True, False, False, False, False, False, True, True]
2025-12-08 12:02:28,329 INFO     Start one around verification.
2025-12-08 12:02:38,338 INFO     Random generate input: [True, False, True, True, False, True, True, False]
2025-12-08 12:02:38,338 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 12:02:40,392 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 12:02:40,393 INFO     Start one around verification.
2025-12-08 12:02:50,408 INFO     Random generate input: [False, False, False, True, True, True, True, True]
2025-12-08 12:02:50,408 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 12:02:52,453 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 12:02:52,454 INFO     Start one around verification.
2025-12-08 12:03:02,466 INFO     Random generate input: [False, True, False, False, True, True, True, False]
2025-12-08 12:03:02,467 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 12:03:04,515 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 12:03:04,517 INFO     Start one around verification.
2025-12-08 12:03:14,519 INFO     Random generate input: [False, True, True, False, True, False, True, False]
2025-12-08 12:03:14,520 INFO     Expected output: [False, False, False, True, False, True, True, False]
2025-12-08 12:03:16,570 INFO     Get PLC result: [False, False, False, True, False, True, True, False]
2025-12-08 12:03:16,572 INFO     Start one around verification.
2025-12-08 12:03:26,583 INFO     Random generate input: [True, True, True, True, False, False, False, False]
2025-12-08 12:03:26,584 INFO     Expected output: [False, False, False, False, True, False, True, False]
2025-12-08 12:03:28,631 INFO     Get PLC result: [False, False, False, False, True, False, True, False]
2025-12-08 12:03:28,631 INFO     Start one around verification.
2025-12-08 12:03:38,643 INFO     Random generate input: [True, True, False, False, False, False, False, True]
2025-12-08 12:03:38,644 INFO     Expected output: [True, False, False, False, True, False, False, False]
2025-12-08 12:03:40,691 INFO     Get PLC result: [True, False, False, False, True, False, False, False]
2025-12-08 12:03:40,691 INFO     Start one around verification.
2025-12-08 12:03:50,705 INFO     Random generate input: [True, True, True, True, False, True, True, True]
2025-12-08 12:03:50,706 INFO     Expected output: [True, False, False, True, False, False, True, True]
2025-12-08 12:03:52,765 INFO     Get PLC result: [True, False, False, True, False, False, True, True]
2025-12-08 12:03:52,765 INFO     Start one around verification.
2025-12-08 12:04:02,772 INFO     Random generate input: [True, False, False, False, True, True, True, True]
2025-12-08 12:04:02,773 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-08 12:04:04,827 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-08 12:04:04,827 INFO     Start one around verification.
2025-12-08 12:04:14,832 INFO     Random generate input: [True, True, True, False, True, True, False, True]
2025-12-08 12:04:14,832 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 12:04:16,887 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 12:04:16,887 INFO     Start one around verification.
2025-12-08 12:04:26,890 INFO     Random generate input: [False, False, False, False, False, True, True, False]
2025-12-08 12:04:26,891 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-08 12:04:28,943 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-08 12:04:28,944 INFO     Start one around verification.
2025-12-08 12:04:38,956 INFO     Random generate input: [True, False, True, False, True, True, False, True]
2025-12-08 12:04:38,957 INFO     Expected output: [True, True, False, False, False, False, False, True]
2025-12-08 12:04:41,010 INFO     Get PLC result: [True, True, False, False, False, False, False, True]
2025-12-08 12:04:41,011 INFO     Start one around verification.
2025-12-08 12:04:51,016 INFO     Random generate input: [True, True, True, False, False, True, False, True]
2025-12-08 12:04:51,017 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-08 12:04:53,068 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-08 12:04:53,069 INFO     Start one around verification.
2025-12-08 12:05:03,080 INFO     Random generate input: [False, True, True, False, False, True, True, False]
2025-12-08 12:05:03,081 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 12:05:05,133 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 12:05:05,135 INFO     Start one around verification.
2025-12-08 12:05:15,144 INFO     Random generate input: [False, False, False, False, False, True, True, True]
2025-12-08 12:05:15,144 INFO     Expected output: [False, True, False, True, False, True, False, True]
2025-12-08 12:05:17,192 INFO     Get PLC result: [False, True, False, True, False, True, False, True]
2025-12-08 12:05:17,193 INFO     Start one around verification.
2025-12-08 12:05:27,201 INFO     Random generate input: [False, True, True, True, True, False, False, True]
2025-12-08 12:05:27,202 INFO     Expected output: [False, False, True, True, False, False, True, False]
2025-12-08 12:05:29,255 INFO     Get PLC result: [False, False, True, True, False, False, True, False]
2025-12-08 12:05:29,256 INFO     Start one around verification.
2025-12-08 12:05:39,258 INFO     Random generate input: [False, True, True, True, True, False, True, False]
2025-12-08 12:05:39,259 INFO     Expected output: [False, False, True, True, False, True, True, False]
2025-12-08 12:05:41,315 INFO     Get PLC result: [False, False, True, True, False, True, True, False]
2025-12-08 12:05:41,316 INFO     Start one around verification.
2025-12-08 12:05:51,324 INFO     Random generate input: [False, True, False, False, False, True, True, False]
2025-12-08 12:05:51,325 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-08 12:05:53,375 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-08 12:05:53,378 INFO     Start one around verification.
2025-12-08 12:06:03,381 INFO     Random generate input: [True, True, False, False, True, False, False, True]
2025-12-08 12:06:03,381 INFO     Expected output: [True, False, False, False, False, False, False, False]
2025-12-08 12:06:05,427 INFO     Get PLC result: [True, False, False, False, False, False, False, False]
2025-12-08 12:06:05,427 INFO     Start one around verification.
2025-12-08 12:06:15,428 INFO     Random generate input: [True, True, True, True, True, False, False, True]
2025-12-08 12:06:15,429 INFO     Expected output: [True, False, True, False, False, False, True, False]
2025-12-08 12:06:17,481 INFO     Get PLC result: [True, False, True, False, False, False, True, False]
2025-12-08 12:06:17,481 INFO     Start one around verification.
2025-12-08 12:06:27,493 INFO     Random generate input: [False, False, True, False, False, True, False, False]
2025-12-08 12:06:27,494 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-08 12:06:29,549 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-08 12:06:29,551 INFO     Start one around verification.
